Time,Treatments,Species_1,Species_2,Species_3,Species_4,Species_5,Species_6
13.333333,sample_0018,0.00013708026,3.0577553e-07,0.2919072,0.00991857,1.2183881,0.1050576
16.0,sample_0018,3.2061944e-05,6.431491e-08,0.12690696,0.007558449,1.2300223,0.3260166
18.666666,sample_0018,1.06978705e-05,3.6785096e-08,0.06031077,0.0032568588,1.0641855,0.83742553
21.333334,sample_0018,4.541047e-06,3.477943e-08,0.044993706,0.000791215,0.96345407,1.4221379
24.0,sample_0018,2.0910998e-06,3.8310983e-08,0.042140506,0.00014595332,0.93410134,1.7236786
0.0,sample_0019,0.0017784819,0.0069250795,0.0015911722,0.001587137,0.0004952605,0.0076228688
2.6666667,sample_0019,0.015687004,0.033048693,0.009284156,0.0047401795,0.005614282,0.029802836
5.3333335,sample_0019,0.08306818,0.11196403,0.034547783,0.012674185,0.07841097,0.060661808
8.0,sample_0019,0.10923553,0.07170742,0.057060134,0.02558652,0.67874944,0.054786548
10.666667,sample_0019,0.057218116,0.023699988,0.04802171,0.03634226,0.9639471,0.0743796
13.333333,sample_0019,0.03578464,0.011201215,0.03091981,0.04323951,0.8879325,0.15175815
16.0,sample_0019,0.027998574,0.009123974,0.01574696,0.038271245,0.7831131,0.33795488
18.666666,sample_0019,0.023807952,0.011325472,0.008847476,0.021357913,0.72349536,0.67105824
21.333334,sample_0019,0.019192876,0.016818728,0.0068819276,0.0075825695,0.7092261,1.058715
24.0,sample_0019,0.014225036,0.026366865,0.006693912,0.002034644,0.70867485,1.3391399
0.0,sample_0020,0.0036748003,0.0005609259,0.004621718,0.00046988655,0.0081180185,0.0025546502
2.6666667,sample_0020,0.027648974,0.0013842182,0.027846273,0.0013598428,0.10407231,0.009749107
5.3333335,sample_0020,0.046848003,0.00056834565,0.07371767,0.0027480396,0.8265427,0.023603136
8.0,sample_0020,0.02105762,0.000118245,0.0804455,0.0038540352,1.1318828,0.060518526
10.666667,sample_0020,0.008951099,3.618286e-05,0.055722725,0.004300232,1.0663224,0.18553899
13.333333,sample_0020,0.004609851,2.3157334e-05,0.02941656,0.0029497482,0.9206027,0.5410557
16.0,sample_0020,0.0027765285,2.5544694e-05,0.021199545,0.001025093,0.833404,1.141894
18.666666,sample_0020,0.0017465613,3.4404762e-05,0.020910056,0.00022617157,0.81128806,1.6026714
21.333334,sample_0020,0.0010835433,4.8118647e-05,0.022937287,4.1876287e-05,0.81686664,1.7875524
24.0,sample_0020,0.0006491678,6.6404384e-05,0.025609076,7.3245756e-06,0.8313722,1.842998
0.0,sample_0021,0.005605366,0.0014932365,0.0029379586,0.009033007,2.2007422e-05,0.0009084236
2.6666667,sample_0021,0.0548077,0.0069091516,0.018388951,0.027264837,0.0002636472,0.003086173
5.3333335,sample_0021,0.3776029,0.025480371,0.08370179,0.075768374,0.0059502893,0.0028228136
8.0,sample_0021,0.82648426,0.02906339,0.17521425,0.17792626,0.2479518,0.00044929676
10.666667,sample_0021,0.38279793,0.0067600124,0.11690695,0.2525375,1.0515765,7.221562e-05
13.333333,sample_0021,0.22218488,0.0021489204,0.06961375,0.31352308,0.96623284,2.8465407e-05
16.0,sample_0021,0.19951662,0.00096821133,0.04565483,0.38964236,0.8361933,1.578209e-05
18.666666,sample_0021,0.23075743,0.0005358569,0.030939294,0.4760902,0.73922473,8.230936e-06
21.333334,sample_0021,0.30250058,0.00033126413,0.020813044,0.56374025,0.669687,3.257603e-06
24.0,sample_0021,0.4074694,0.00021476472,0.013505112,0.6435557,0.6217834,8.932314e-07
0.0,sample_0022,0.0038379082,0.0067680087,0.0045733643,0.001773007,0.0029906959,5.7015368e-05
2.6666667,sample_0022,0.030686134,0.021660835,0.029974796,0.0054481565,0.040744565,0.00020677569
5.3333335,sample_0022,0.07284566,0.011760436,0.11034825,0.012950969,0.6421343,0.00040461877
8.0,sample_0022,0.02828973,0.0015286776,0.14924404,0.019628983,1.2225077,0.0008327243
10.666667,sample_0022,0.008763769,0.00017575966,0.16931689,0.02760985,1.2423635,0.0024554478
13.333333,sample_0022,0.0027256797,2.066745e-05,0.17698428,0.037837025,1.2314581,0.008205003
16.0,sample_0022,0.0008992699,2.8609393e-06,0.15978645,0.04967926,1.2086716,0.028243903
18.666666,sample_0022,0.000347337,6.2712246e-07,0.10610022,0.058704,1.1434273,0.09712271
21.333334,sample_0022,0.00018168987,3.2005804e-07,0.04660674,0.051488843,0.9687717,0.31814706
24.0,sample_0022,0.0001234343,3.4570652e-07,0.023442023,0.024676375,0.8239661,0.83586854
0.0,sample_0023,0.0023481562,0.0036778285,0.007252143,0.003113276,0.0028677492,0.00074084767
2.6666667,sample_0023,0.01870442,0.011350593,0.04623324,0.009351288,0.04504919,0.0028947324
5.3333335,sample_0023,0.037596248,0.0050216783,0.14605102,0.020395048,0.7560345,0.0073531033
8.0,sample_0023,0.013345457,0.00065984885,0.16167966,0.028488623,1.2249837,0.01946939
10.666667,sample_0023,0.0043950127,0.00010693083,0.13121606,0.035693143,1.2034348,0.06225281
13.333333,sample_0023,0.0017851396,3.3653734e-05,0.07034122,0.036395214,1.0837727,0.20632598
16.0,sample_0023,0.0009845367,2.5250543e-05,0.03203072,0.022494158,0.9030993,0.60442394
18.666666,sample_0023,0.0006256912,3.0659336e-05,0.022743247,0.007148428,0.8244477,1.2286642
21.333334,sample_0023,0.00039508936,4.213278e-05,0.022607848,0.0015027901,0.8153837,1.659368
24.0,sample_0023,0.0002403394,5.838416e-05,0.024798172,0.00027172212,0.82649595,1.8151598
0.0,sample_0024,0.005220256,0.00035930172,0.00998076,0.0007583074,0.0022864125,0.0013949629
2.6666667,sample_0024,0.040129993,0.0010473403,0.06426931,0.0022212844,0.043701638,0.004936927
5.3333335,sample_0024,0.06217099,0.00034172926,0.19317949,0.0044781463,0.859788,0.0092573
8.0,sample_0024,0.016330365,3.2657124e-05,0.21207568,0.005887346,1.2772789,0.02155492
10.666667,sample_0024,0.0039739525,3.7629338e-06,0.17817263,0.0070400964,1.2734466,0.06759674
13.333333,sample_0024,0.00113477,8.3577385e-07,0.0985069,0.0067608682,1.1981362,0.22374105
16.0,sample_0024,0.00044508083,4.725542e-07,0.046686787,0.0038398157,1.0132772,0.6484073
18.666666,sample_0024,0.00022019733,4.751859e-07,0.033448655,0.0011267647,0.9056399,1.2747636
21.333334,sample_0024,0.00011681801,5.7463893e-07,0.032034308,0.00022555121,0.87838334,1.6753917
24.0,sample_0024,6.187866e-05,7.183693e-07,0.033419456,3.9565988e-05,0.88035107,1.813557
0.0,sample_0025,0.0014562125,0.004113844,0.003328564,0.0016742055,0.007444508,0.0019826668
2.6666667,sample_0025,0.011296118,0.011111626,0.020271556,0.004975845,0.08720104,0.008139512
5.3333335,sample_0025,0.024864603,0.0059698448,0.058984045,0.010865591,0.6924152,0.025185477
8.0,sample_0025,0.0142007675,0.0015849578,0.063637584,0.01564697,1.0467807,0.074396126
10.666667,sample_0025,0.0075120735,0.0006625326,0.039838538,0.016634798,0.97036207,0.23360737
13.333333,sample_0025,0.004716098,0.00056061184,0.02133336,0.010152428,0.8451621,0.6468889
16.0,sample_0025,0.0032058412,0.00071557006,0.016770363,0.0032020134,0.79068685,1.2466475
18.666666,sample_0025,0.0021640286,0.0010326256,0.017396657,0.0006851858,0.7838844,1.6451424
21.333334,sample_0025,0.0014128821,0.0015099259,0.01960864,0.00012721065,0.7941988,1.7943805
24.0,sample_0025,0.0008836421,0.0021636295,0.022317126,2.2550625e-05,0.8100582,1.8381037
0.0,sample_0026,0.0008525134,0.005757365,0.004330269,0.006075943,0.0011095763,0.0018743322
2.6666667,sample_0026,0.0075184633,0.023421133,0.026882753,0.018572986,0.014371638,0.007694208
5.3333335,sample_0026,0.032442447,0.03283917,0.10252165,0.0478563,0.28482476,0.021918258
8.0,sample_0026,0.022949465,0.008983471,0.109566,0.07167097,1.0545541,0.05000505
10.666667,sample_0026,0.012282708,0.003349679,0.061595563,0.08124251,1.0055051,0.13698901
13.333333,sample_0026,0.00913185,0.0027409033,0.025912061,0.06604291,0.829096,0.37970644
16.0,sample_0026,0.007880639,0.003795613,0.014035163,0.030479476,0.7400261,0.857215
18.666666,sample_0026,0.006295724,0.0059640757,0.012090659,0.008423191,0.73421216,1.3610681
21.333334,sample_0026,0.0045503452,0.00934538,0.012987082,0.0017982458,0.74708223,1.6360575
24.0,sample_0026,0.0030607102,0.01437042,0.014760436,0.00035106693,0.7597816,1.732793
0.0,sample_0027,0.0012078296,0.004311704,0.008162145,0.0033204486,0.0026256037,0.00037226843
2.6666667,sample_0027,0.009511679,0.013164073,0.05239833,0.010025719,0.04334338,0.0015196814
5.3333335,sample_0027,0.018382262,0.0054261805,0.16712034,0.021961344,0.7692465,0.0046134973
8.0,sample_0027,0.0061734086,0.0006393565,0.18666421,0.030594021,1.23091,0.0140170045
10.666667,sample_0027,0.0019023265,8.8848115e-05,0.15769391,0.03865472,1.2203195,0.046821594
13.333333,sample_0027,0.00070433656,2.2412254e-05,0.09064684,0.041553732,1.1334157,0.1584698
16.0,sample_0027,0.00035889487,1.399578e-05,0.039076593,0.029204981,0.9447045,0.48981783
18.666666,sample_0027,0.00022326382,1.590992e-05,0.02451875,0.010539684,0.837581,1.0990679
21.333334,sample_0027,0.00014050236,2.1495818e-05,0.023131771,0.0023427203,0.8191169,1.5997068
24.0,sample_0027,8.5282045e-05,2.9627747e-05,0.025025167,0.00043001483,0.8280598,1.7995261
0.0,sample_0028,0.0017318603,0.0026714369,0.00033282276,0.0085625285,0.00089264027,0.00580871
2.6666667,sample_0028,0.017269019,0.013525045,0.0018896362,0.025317825,0.008700997,0.02336359
5.3333335,sample_0028,0.13154243,0.05723396,0.006581331,0.065455005,0.0739893,0.04663699
